temp,no_wgt_comm,adj_sample_wgt_comm,no_wgt_low,adj_sample_wgt_low,no_wgt_ag,adj_sample_wgt_ag,no_wgt_nonag,adj_sample_wgt_nonag
41.2,305,.0000551043647157,172,.0000294822049796,31,6.53049494304e-06,102,.0000190916647931
41.3,309,.0000721422289089,196,.0000409174407281,15,6.99456357012e-06,98,.0000242302246107
41.4,333,.000087193196542,155,.0000440217242499,44,9.56635847160e-06,134,.0000336051138206
41.5,576,.000096315715183,328,.0000495967137155,41,8.09880896568e-06,207,.0000386201925018
41.6,671,.000144861567982,403,.0000891524535689,30,6.11126482752e-06,238,.0000495978495856
41.7,811,.0001648243614625,453,.0000922446215306,47,.0000105553980241,311,.0000620243419078
41.8,460,.0001056371665165,285,.0000623848336758,17,2.22996338906e-06,158,.0000410223694516
41.9,299,.0001521803294438,165,.0001054784195844,19,5.31401863668e-06,115,.0000413878912227
42,521,.0001114442988737,276,.0000575793433732,70,.0000179875817778,175,.0000358773737226
42.1,225,.0000315578033678,137,.0000165486984933,15,4.03123125281e-06,73,.0000109778736217
42.2,608,.0001219369017242,337,.0000671073001364,74,.0000201374418793,197,.0000346921597085
42.3,216,.0000624719682349,112,.0000371486945809,31,6.47364938544e-06,73,.0000188496242686
42.4,101,.0000476533047227,64,.0000340750240717,7,1.27683782836e-06,30,.0000123014428226
42.5,143,.0000603102087382,86,.0000367427155936,9,2.87960537548e-06,48,.0000206878877691
42.6,167,.0000198364463557,107,.0000123944188388,1,9.00552805660e-08,59,7.35197223634e-06
42.7,41,.0000176762553963,24,.0000130853833866,2,4.06627975735e-07,15,4.18424403392e-06
42.8,98,.0000210780192305,57,.0000111575514339,0,0,41,9.92046779658e-06
42.9,233,.0000265983807921,140,.0000135700592558,20,5.81492084706e-06,73,7.21340068921e-06
43.2,77,.0000287910777033,33,.000011579972842,3,3.52216190436e-07,41,.0000168588886709
43.4,116,.0000326196987857,58,.0000165473465117,11,2.03887316275e-06,47,.0000140334791112
43.6,33,8.93867589014e-06,24,6.71157913246e-06,0,0,9,2.22709675768e-06
43.7,21,2.37664800551e-06,10,1.15973888626e-06,9,9.96395385755e-07,2,2.20513733495e-07
43.8,125,.0000305148387127,68,.0000194249504801,27,3.97000444252e-06,30,7.11988379010e-06
43.9,31,6.82505424976e-06,15,2.88739398258e-06,0,0,16,3.93766026718e-06
44.9,6,1.41340811410e-06,3,6.09455184986e-07,0,0,3,8.03952929118e-07
45.1,48,.0000163836241711,27,.0000106645461102,2,4.69910048650e-07,19,5.24916801226e-06
45.3,73,.0000300598028247,31,.0000139401784622,7,1.75437421035e-06,35,.0000143652501521
45.8,149,.000039582134221,78,.0000208468503899,22,5.62756238764e-06,49,.0000131077214434
