variable,batch,rcp,gcm,model,year,ssp,global_damages_constant_model_collapsed,anomaly
damages,batch13,rcp45,ACCESS1-0,IIASA GDP,2026,SSP3,-56755632054.581474,0.5601922869682312
damages,batch13,rcp45,ACCESS1-0,OECD Env-Growth,2026,SSP3,-56114215780.17798,0.5601922869682312
damages,batch14,rcp45,ACCESS1-0,IIASA GDP,2026,SSP3,-56322485579.836655,0.5601922869682312
damages,batch14,rcp45,ACCESS1-0,OECD Env-Growth,2026,SSP3,-55583844108.92235,0.5601922869682312
damages,batch2,rcp45,ACCESS1-0,IIASA GDP,2026,SSP3,-56568252200.220184,0.5601922869682312
damages,batch2,rcp45,ACCESS1-0,OECD Env-Growth,2026,SSP3,-55915599547.93785,0.5601922869682312
damages,batch3,rcp45,ACCESS1-0,IIASA GDP,2026,SSP3,-56086170465.51856,0.5601922869682312
damages,batch3,rcp45,ACCESS1-0,OECD Env-Growth,2026,SSP3,-55329544471.23183,0.5601922869682312
damages,batch4,rcp45,ACCESS1-0,IIASA GDP,2026,SSP3,-56126090239.545395,0.5601922869682312
damages,batch4,rcp45,ACCESS1-0,OECD Env-Growth,2026,SSP3,-55389332467.115685,0.5601922869682312
damages,batch5,rcp45,ACCESS1-0,IIASA GDP,2026,SSP3,-57327588180.744446,0.5601922869682312
damages,batch5,rcp45,ACCESS1-0,OECD Env-Growth,2026,SSP3,-56580557513.85653,0.5601922869682312
damages,batch6,rcp45,ACCESS1-0,IIASA GDP,2026,SSP3,-56453932811.88407,0.5601922869682312
damages,batch6,rcp45,ACCESS1-0,OECD Env-Growth,2026,SSP3,-55721444220.87419,0.5601922869682312
damages,batch7,rcp45,ACCESS1-0,IIASA GDP,2026,SSP3,-56655065122.97659,0.5601922869682312
damages,batch7,rcp45,ACCESS1-0,OECD Env-Growth,2026,SSP3,-55905544796.62654,0.5601922869682312
damages,batch8,rcp45,ACCESS1-0,IIASA GDP,2026,SSP3,-56329649180.415276,0.5601922869682312
damages,batch8,rcp45,ACCESS1-0,OECD Env-Growth,2026,SSP3,-55601645606.15038,0.5601922869682312
damages,batch9,rcp45,ACCESS1-0,IIASA GDP,2026,SSP3,-56419301242.21509,0.5601922869682312
damages,batch9,rcp45,ACCESS1-0,OECD Env-Growth,2026,SSP3,-55615989724.66241,0.5601922869682312
damages,batch0,rcp45,ACCESS1-0,IIASA GDP,2027,SSP3,-56812497926.84477,0.5808252692222595
damages,batch0,rcp45,ACCESS1-0,OECD Env-Growth,2027,SSP3,-58378650322.828285,0.5808252692222595
damages,batch1,rcp45,ACCESS1-0,IIASA GDP,2027,SSP3,-56618073669.96883,0.5808252692222595
damages,batch1,rcp45,ACCESS1-0,OECD Env-Growth,2027,SSP3,-58173414444.15894,0.5808252692222595
damages,batch10,rcp45,ACCESS1-0,IIASA GDP,2027,SSP3,-56492756895.126526,0.5808252692222595
damages,batch10,rcp45,ACCESS1-0,OECD Env-Growth,2027,SSP3,-58114049003.4016,0.5808252692222595
damages,batch11,rcp45,ACCESS1-0,IIASA GDP,2027,SSP3,-57420237680.402985,0.5808252692222595
damages,batch11,rcp45,ACCESS1-0,OECD Env-Growth,2027,SSP3,-59078943244.06112,0.5808252692222595
damages,batch12,rcp45,ACCESS1-0,IIASA GDP,2027,SSP3,-57206559572.345764,0.5808252692222595
damages,batch12,rcp45,ACCESS1-0,OECD Env-Growth,2027,SSP3,-58808586517.86056,0.5808252692222595
damages,batch13,rcp45,ACCESS1-0,IIASA GDP,2027,SSP3,-56764787261.57274,0.5808252692222595
damages,batch13,rcp45,ACCESS1-0,OECD Env-Growth,2027,SSP3,-58320994127.14263,0.5808252692222595
damages,batch14,rcp45,ACCESS1-0,IIASA GDP,2027,SSP3,-56959457212.668625,0.5808252692222595
damages,batch14,rcp45,ACCESS1-0,OECD Env-Growth,2027,SSP3,-58527053367.96874,0.5808252692222595
damages,batch2,rcp45,ACCESS1-0,IIASA GDP,2027,SSP3,-57100785948.2151,0.5808252692222595
damages,batch2,rcp45,ACCESS1-0,OECD Env-Growth,2027,SSP3,-58684277196.49124,0.5808252692222595
damages,batch3,rcp45,ACCESS1-0,IIASA GDP,2027,SSP3,-56662061041.64069,0.5808252692222595
damages,batch3,rcp45,ACCESS1-0,OECD Env-Growth,2027,SSP3,-58193233008.876785,0.5808252692222595
damages,batch4,rcp45,ACCESS1-0,IIASA GDP,2027,SSP3,-56961385487.991005,0.5808252692222595
damages,batch4,rcp45,ACCESS1-0,OECD Env-Growth,2027,SSP3,-58541332884.55164,0.5808252692222595
damages,batch5,rcp45,ACCESS1-0,IIASA GDP,2027,SSP3,-57399426579.69058,0.5808252692222595
damages,batch5,rcp45,ACCESS1-0,OECD Env-Growth,2027,SSP3,-58976259845.61363,0.5808252692222595
damages,batch6,rcp45,ACCESS1-0,IIASA GDP,2027,SSP3,-57236427850.14804,0.5808252692222595
damages,batch6,rcp45,ACCESS1-0,OECD Env-Growth,2027,SSP3,-58772791222.150345,0.5808252692222595
damages,batch7,rcp45,ACCESS1-0,IIASA GDP,2027,SSP3,-57603636981.4095,0.5808252692222595
damages,batch7,rcp45,ACCESS1-0,OECD Env-Growth,2027,SSP3,-59243400978.49313,0.5808252692222595
damages,batch8,rcp45,ACCESS1-0,IIASA GDP,2027,SSP3,-57417585422.673904,0.5808252692222595
damages,batch8,rcp45,ACCESS1-0,OECD Env-Growth,2027,SSP3,-59014000554.450676,0.5808252692222595
damages,batch9,rcp45,ACCESS1-0,IIASA GDP,2027,SSP3,-57558173432.834404,0.5808252692222595
damages,batch9,rcp45,ACCESS1-0,OECD Env-Growth,2027,SSP3,-59125073097.794945,0.5808252692222595
damages,batch0,rcp45,ACCESS1-0,IIASA GDP,2028,SSP3,-53517530037.309135,0.6025232672691345
damages,batch0,rcp45,ACCESS1-0,OECD Env-Growth,2028,SSP3,-54589816946.9418,0.6025232672691345
damages,batch1,rcp45,ACCESS1-0,IIASA GDP,2028,SSP3,-53459133648.7848,0.6025232672691345
damages,batch1,rcp45,ACCESS1-0,OECD Env-Growth,2028,SSP3,-54597155436.82113,0.6025232672691345
damages,batch10,rcp45,ACCESS1-0,IIASA GDP,2028,SSP3,-53321765667.22786,0.6025232672691345
damages,batch10,rcp45,ACCESS1-0,OECD Env-Growth,2028,SSP3,-54446475361.04992,0.6025232672691345
damages,batch11,rcp45,ACCESS1-0,IIASA GDP,2028,SSP3,-53814638794.25048,0.6025232672691345
damages,batch11,rcp45,ACCESS1-0,OECD Env-Growth,2028,SSP3,-54915136572.24531,0.6025232672691345
damages,batch12,rcp45,ACCESS1-0,IIASA GDP,2028,SSP3,-53576013274.55768,0.6025232672691345
damages,batch12,rcp45,ACCESS1-0,OECD Env-Growth,2028,SSP3,-54621370024.42006,0.6025232672691345
damages,batch13,rcp45,ACCESS1-0,IIASA GDP,2028,SSP3,-54052184585.245674,0.6025232672691345
damages,batch13,rcp45,ACCESS1-0,OECD Env-Growth,2028,SSP3,-55182578198.24793,0.6025232672691345
damages,batch14,rcp45,ACCESS1-0,IIASA GDP,2028,SSP3,-53614164329.93126,0.6025232672691345
damages,batch14,rcp45,ACCESS1-0,OECD Env-Growth,2028,SSP3,-54733230053.59232,0.6025232672691345
damages,batch2,rcp45,ACCESS1-0,IIASA GDP,2028,SSP3,-53623170376.0022,0.6025232672691345
damages,batch2,rcp45,ACCESS1-0,OECD Env-Growth,2028,SSP3,-54714472739.13593,0.6025232672691345
damages,batch3,rcp45,ACCESS1-0,IIASA GDP,2028,SSP3,-53657059883.19566,0.6025232672691345
damages,batch3,rcp45,ACCESS1-0,OECD Env-Growth,2028,SSP3,-54784807264.273026,0.6025232672691345
damages,batch4,rcp45,ACCESS1-0,IIASA GDP,2028,SSP3,-53547145992.7205,0.6025232672691345
damages,batch4,rcp45,ACCESS1-0,OECD Env-Growth,2028,SSP3,-54655075763.86884,0.6025232672691345
damages,batch5,rcp45,ACCESS1-0,IIASA GDP,2028,SSP3,-54460434687.53155,0.6025232672691345
damages,batch5,rcp45,ACCESS1-0,OECD Env-Growth,2028,SSP3,-55588091996.65806,0.6025232672691345
damages,batch6,rcp45,ACCESS1-0,IIASA GDP,2028,SSP3,-53609876321.1316,0.6025232672691345
damages,batch6,rcp45,ACCESS1-0,OECD Env-Growth,2028,SSP3,-54689051480.51374,0.6025232672691345
damages,batch7,rcp45,ACCESS1-0,IIASA GDP,2028,SSP3,-53546553552.86375,0.6025232672691345
damages,batch7,rcp45,ACCESS1-0,OECD Env-Growth,2028,SSP3,-54565794114.700935,0.6025232672691345
damages,batch8,rcp45,ACCESS1-0,IIASA GDP,2028,SSP3,-54186233339.07957,0.6025232672691345
damages,batch8,rcp45,ACCESS1-0,OECD Env-Growth,2028,SSP3,-55347132240.78845,0.6025232672691345
damages,batch9,rcp45,ACCESS1-0,IIASA GDP,2028,SSP3,-54137493758.27426,0.6025232672691345
damages,batch9,rcp45,ACCESS1-0,OECD Env-Growth,2028,SSP3,-55229650258.0637,0.6025232672691345
damages,batch0,rcp45,ACCESS1-0,IIASA GDP,2029,SSP3,-46380115154.632034,0.6230418086051941
damages,batch0,rcp45,ACCESS1-0,OECD Env-Growth,2029,SSP3,-48691373823.06468,0.6230418086051941
damages,batch1,rcp45,ACCESS1-0,IIASA GDP,2029,SSP3,-46487828141.33104,0.6230418086051941
damages,batch1,rcp45,ACCESS1-0,OECD Env-Growth,2029,SSP3,-48791089962.15269,0.6230418086051941
damages,batch10,rcp45,ACCESS1-0,IIASA GDP,2029,SSP3,-46010260662.00143,0.6230418086051941
damages,batch10,rcp45,ACCESS1-0,OECD Env-Growth,2029,SSP3,-48334191211.78665,0.6230418086051941
damages,batch11,rcp45,ACCESS1-0,IIASA GDP,2029,SSP3,-45809385829.21785,0.6230418086051941
damages,batch11,rcp45,ACCESS1-0,OECD Env-Growth,2029,SSP3,-48165157692.44847,0.6230418086051941
damages,batch12,rcp45,ACCESS1-0,IIASA GDP,2029,SSP3,-45701914554.54705,0.6230418086051941
damages,batch12,rcp45,ACCESS1-0,OECD Env-Growth,2029,SSP3,-47991092197.72318,0.6230418086051941
damages,batch13,rcp45,ACCESS1-0,IIASA GDP,2029,SSP3,-46414149508.5409,0.6230418086051941
damages,batch13,rcp45,ACCESS1-0,OECD Env-Growth,2029,SSP3,-48731050568.93805,0.6230418086051941
damages,batch14,rcp45,ACCESS1-0,IIASA GDP,2029,SSP3,-45715063357.37986,0.6230418086051941
damages,batch14,rcp45,ACCESS1-0,OECD Env-Growth,2029,SSP3,-48038108077.32235,0.6230418086051941
damages,batch2,rcp45,ACCESS1-0,IIASA GDP,2029,SSP3,-46083093883.287415,0.6230418086051941
damages,batch2,rcp45,ACCESS1-0,OECD Env-Growth,2029,SSP3,-48396530219.72729,0.6230418086051941
damages,batch3,rcp45,ACCESS1-0,IIASA GDP,2029,SSP3,-46022241220.49544,0.6230418086051941
damages,batch3,rcp45,ACCESS1-0,OECD Env-Growth,2029,SSP3,-48364004525.688225,0.6230418086051941
damages,batch4,rcp45,ACCESS1-0,IIASA GDP,2029,SSP3,-46041765512.096245,0.6230418086051941
damages,batch4,rcp45,ACCESS1-0,OECD Env-Growth,2029,SSP3,-48311502610.72866,0.6230418086051941
damages,batch5,rcp45,ACCESS1-0,IIASA GDP,2029,SSP3,-46527246818.56159,0.6230418086051941
damages,batch5,rcp45,ACCESS1-0,OECD Env-Growth,2029,SSP3,-48916309795.216736,0.6230418086051941
damages,batch6,rcp45,ACCESS1-0,IIASA GDP,2029,SSP3,-45966956947.238335,0.6230418086051941
damages,batch6,rcp45,ACCESS1-0,OECD Env-Growth,2029,SSP3,-48229479617.17459,0.6230418086051941
damages,batch7,rcp45,ACCESS1-0,IIASA GDP,2029,SSP3,-45666883916.86069,0.6230418086051941
damages,batch7,rcp45,ACCESS1-0,OECD Env-Growth,2029,SSP3,-47973557405.331535,0.6230418086051941
damages,batch8,rcp45,ACCESS1-0,IIASA GDP,2029,SSP3,-46383301973.46258,0.6230418086051941
damages,batch8,rcp45,ACCESS1-0,OECD Env-Growth,2029,SSP3,-48674710824.95641,0.6230418086051941
damages,batch9,rcp45,ACCESS1-0,IIASA GDP,2029,SSP3,-46535097717.80607,0.6230418086051941
damages,batch9,rcp45,ACCESS1-0,OECD Env-Growth,2029,SSP3,-48872775490.465965,0.6230418086051941
damages,batch0,rcp45,ACCESS1-0,IIASA GDP,2030,SSP3,-42335699536.94924,0.6402613520622253
damages,batch0,rcp45,ACCESS1-0,OECD Env-Growth,2030,SSP3,-44616042258.7778,0.6402613520622253
damages,batch1,rcp45,ACCESS1-0,IIASA GDP,2030,SSP3,-42084382532.38226,0.6402613520622253
damages,batch1,rcp45,ACCESS1-0,OECD Env-Growth,2030,SSP3,-44340723631.88218,0.6402613520622253
damages,batch10,rcp45,ACCESS1-0,IIASA GDP,2030,SSP3,-41161738951.87966,0.6402613520622253
damages,batch10,rcp45,ACCESS1-0,OECD Env-Growth,2030,SSP3,-43471967603.35574,0.6402613520622253
damages,batch11,rcp45,ACCESS1-0,IIASA GDP,2030,SSP3,-41621397808.77117,0.6402613520622253
damages,batch11,rcp45,ACCESS1-0,OECD Env-Growth,2030,SSP3,-43959227272.852646,0.6402613520622253
damages,batch12,rcp45,ACCESS1-0,IIASA GDP,2030,SSP3,-42082751174.2822,0.6402613520622253
damages,batch12,rcp45,ACCESS1-0,OECD Env-Growth,2030,SSP3,-44451756326.92808,0.6402613520622253
damages,batch13,rcp45,ACCESS1-0,IIASA GDP,2030,SSP3,-42022623739.199524,0.6402613520622253
damages,batch13,rcp45,ACCESS1-0,OECD Env-Growth,2030,SSP3,-44372940100.26082,0.6402613520622253
damages,batch14,rcp45,ACCESS1-0,IIASA GDP,2030,SSP3,-42381600880.46675,0.6402613520622253
damages,batch14,rcp45,ACCESS1-0,OECD Env-Growth,2030,SSP3,-44747012979.7354,0.6402613520622253
damages,batch2,rcp45,ACCESS1-0,IIASA GDP,2030,SSP3,-41767432639.560814,0.6402613520622253
damages,batch2,rcp45,ACCESS1-0,OECD Env-Growth,2030,SSP3,-44097727694.18809,0.6402613520622253
damages,batch3,rcp45,ACCESS1-0,IIASA GDP,2030,SSP3,-42487529444.82926,0.6402613520622253
damages,batch3,rcp45,ACCESS1-0,OECD Env-Growth,2030,SSP3,-44788420544.85822,0.6402613520622253
damages,batch4,rcp45,ACCESS1-0,IIASA GDP,2030,SSP3,-41840891641.54846,0.6402613520622253
damages,batch4,rcp45,ACCESS1-0,OECD Env-Growth,2030,SSP3,-44204378952.70584,0.6402613520622253
damages,batch5,rcp45,ACCESS1-0,IIASA GDP,2030,SSP3,-41675937828.34202,0.6402613520622253
damages,batch5,rcp45,ACCESS1-0,OECD Env-Growth,2030,SSP3,-44051101972.44236,0.6402613520622253
damages,batch6,rcp45,ACCESS1-0,IIASA GDP,2030,SSP3,-41367433210.12542,0.6402613520622253
damages,batch6,rcp45,ACCESS1-0,OECD Env-Growth,2030,SSP3,-43677656182.97231,0.6402613520622253
damages,batch7,rcp45,ACCESS1-0,IIASA GDP,2030,SSP3,-41836175096.800995,0.6402613520622253
damages,batch7,rcp45,ACCESS1-0,OECD Env-Growth,2030,SSP3,-44163992374.17169,0.6402613520622253
damages,batch8,rcp45,ACCESS1-0,IIASA GDP,2030,SSP3,-41996291074.520164,0.6402613520622253
damages,batch8,rcp45,ACCESS1-0,OECD Env-Growth,2030,SSP3,-44387473038.20058,0.6402613520622253
damages,batch9,rcp45,ACCESS1-0,IIASA GDP,2030,SSP3,-41475314944.10351,0.6402613520622253
damages,batch9,rcp45,ACCESS1-0,OECD Env-Growth,2030,SSP3,-43811921617.97006,0.6402613520622253
damages,batch0,rcp45,ACCESS1-0,IIASA GDP,2031,SSP3,-76243489581.48047,0.649212121963501
damages,batch0,rcp45,ACCESS1-0,OECD Env-Growth,2031,SSP3,-79059942755.25943,0.649212121963501
damages,batch1,rcp45,ACCESS1-0,IIASA GDP,2031,SSP3,-74586294042.50749,0.649212121963501
damages,batch1,rcp45,ACCESS1-0,OECD Env-Growth,2031,SSP3,-77255756973.54643,0.649212121963501
damages,batch10,rcp45,ACCESS1-0,IIASA GDP,2031,SSP3,-74842802052.39449,0.649212121963501
damages,batch10,rcp45,ACCESS1-0,OECD Env-Growth,2031,SSP3,-77508502382.2734,0.649212121963501
damages,batch11,rcp45,ACCESS1-0,IIASA GDP,2031,SSP3,-75764933940.17271,0.649212121963501
damages,batch11,rcp45,ACCESS1-0,OECD Env-Growth,2031,SSP3,-78596330952.259,0.649212121963501
damages,batch12,rcp45,ACCESS1-0,IIASA GDP,2031,SSP3,-74161962907.97409,0.649212121963501
damages,batch12,rcp45,ACCESS1-0,OECD Env-Growth,2031,SSP3,-76818627121.56212,0.649212121963501
damages,batch13,rcp45,ACCESS1-0,IIASA GDP,2031,SSP3,-74319401101.59796,0.649212121963501
damages,batch13,rcp45,ACCESS1-0,OECD Env-Growth,2031,SSP3,-76970480769.9391,0.649212121963501
damages,batch14,rcp45,ACCESS1-0,IIASA GDP,2031,SSP3,-74441290854.04678,0.649212121963501
damages,batch14,rcp45,ACCESS1-0,OECD Env-Growth,2031,SSP3,-77133628473.26482,0.649212121963501
damages,batch2,rcp45,ACCESS1-0,IIASA GDP,2031,SSP3,-73547838982.63293,0.649212121963501
damages,batch2,rcp45,ACCESS1-0,OECD Env-Growth,2031,SSP3,-76144664725.12193,0.649212121963501
damages,batch3,rcp45,ACCESS1-0,IIASA GDP,2031,SSP3,-74794508863.25731,0.649212121963501
damages,batch3,rcp45,ACCESS1-0,OECD Env-Growth,2031,SSP3,-77506460245.23167,0.649212121963501
damages,batch4,rcp45,ACCESS1-0,IIASA GDP,2031,SSP3,-74853452210.96396,0.649212121963501
damages,batch4,rcp45,ACCESS1-0,OECD Env-Growth,2031,SSP3,-77553017164.71927,0.649212121963501
damages,batch5,rcp45,ACCESS1-0,IIASA GDP,2031,SSP3,-73799478735.39955,0.649212121963501
damages,batch5,rcp45,ACCESS1-0,OECD Env-Growth,2031,SSP3,-76488248005.67886,0.649212121963501
damages,batch6,rcp45,ACCESS1-0,IIASA GDP,2031,SSP3,-73879196361.65454,0.649212121963501
damages,batch6,rcp45,ACCESS1-0,OECD Env-Growth,2031,SSP3,-76508398807.50778,0.649212121963501
damages,batch7,rcp45,ACCESS1-0,IIASA GDP,2031,SSP3,-74573858415.44135,0.649212121963501
damages,batch7,rcp45,ACCESS1-0,OECD Env-Growth,2031,SSP3,-77231495578.72998,0.649212121963501
damages,batch8,rcp45,ACCESS1-0,IIASA GDP,2031,SSP3,-74527510581.81204,0.649212121963501
damages,batch8,rcp45,ACCESS1-0,OECD Env-Growth,2031,SSP3,-77255196097.71318,0.649212121963501
damages,batch9,rcp45,ACCESS1-0,IIASA GDP,2031,SSP3,-74996493469.10242,0.649212121963501
damages,batch9,rcp45,ACCESS1-0,OECD Env-Growth,2031,SSP3,-77709343897.39607,0.649212121963501
damages,batch0,rcp45,ACCESS1-0,IIASA GDP,2032,SSP3,-93453616331.53394,0.6659494042396545
damages,batch0,rcp45,ACCESS1-0,OECD Env-Growth,2032,SSP3,-95663400960.20218,0.6659494042396545
damages,batch1,rcp45,ACCESS1-0,IIASA GDP,2032,SSP3,-93917062116.28683,0.6659494042396545
damages,batch1,rcp45,ACCESS1-0,OECD Env-Growth,2032,SSP3,-96059790048.95992,0.6659494042396545
damages,batch10,rcp45,ACCESS1-0,IIASA GDP,2032,SSP3,-92272970157.23943,0.6659494042396545
damages,batch10,rcp45,ACCESS1-0,OECD Env-Growth,2032,SSP3,-94456738177.3978,0.6659494042396545
damages,batch11,rcp45,ACCESS1-0,IIASA GDP,2032,SSP3,-93590111519.99664,0.6659494042396545
damages,batch11,rcp45,ACCESS1-0,OECD Env-Growth,2032,SSP3,-95761431606.25037,0.6659494042396545
damages,batch12,rcp45,ACCESS1-0,IIASA GDP,2032,SSP3,-91626517537.48921,0.6659494042396545
damages,batch12,rcp45,ACCESS1-0,OECD Env-Growth,2032,SSP3,-93614423884.54413,0.6659494042396545
damages,batch13,rcp45,ACCESS1-0,IIASA GDP,2032,SSP3,-93937990162.01399,0.6659494042396545
damages,batch13,rcp45,ACCESS1-0,OECD Env-Growth,2032,SSP3,-96090368724.03316,0.6659494042396545
damages,batch14,rcp45,ACCESS1-0,IIASA GDP,2032,SSP3,-92151811795.04057,0.6659494042396545
damages,batch14,rcp45,ACCESS1-0,OECD Env-Growth,2032,SSP3,-94290820075.6488,0.6659494042396545
damages,batch2,rcp45,ACCESS1-0,IIASA GDP,2032,SSP3,-92406506619.36761,0.6659494042396545
damages,batch2,rcp45,ACCESS1-0,OECD Env-Growth,2032,SSP3,-94502833564.80307,0.6659494042396545
damages,batch3,rcp45,ACCESS1-0,IIASA GDP,2032,SSP3,-93327257029.05632,0.6659494042396545
damages,batch3,rcp45,ACCESS1-0,OECD Env-Growth,2032,SSP3,-95480336455.59196,0.6659494042396545
damages,batch4,rcp45,ACCESS1-0,IIASA GDP,2032,SSP3,-91651605797.87653,0.6659494042396545
damages,batch4,rcp45,ACCESS1-0,OECD Env-Growth,2032,SSP3,-93821562046.07216,0.6659494042396545
damages,batch5,rcp45,ACCESS1-0,IIASA GDP,2032,SSP3,-92049674564.42953,0.6659494042396545
damages,batch5,rcp45,ACCESS1-0,OECD Env-Growth,2032,SSP3,-94147527550.88322,0.6659494042396545
damages,batch6,rcp45,ACCESS1-0,IIASA GDP,2032,SSP3,-92070317406.48282,0.6659494042396545
damages,batch6,rcp45,ACCESS1-0,OECD Env-Growth,2032,SSP3,-94198383076.98868,0.6659494042396545
damages,batch7,rcp45,ACCESS1-0,IIASA GDP,2032,SSP3,-92486368260.68872,0.6659494042396545
damages,batch7,rcp45,ACCESS1-0,OECD Env-Growth,2032,SSP3,-94678386135.4447,0.6659494042396545
damages,batch8,rcp45,ACCESS1-0,IIASA GDP,2032,SSP3,-92072268274.37366,0.6659494042396545
damages,batch8,rcp45,ACCESS1-0,OECD Env-Growth,2032,SSP3,-94152084595.80928,0.6659494042396545
damages,batch9,rcp45,ACCESS1-0,IIASA GDP,2032,SSP3,-92708341006.51695,0.6659494042396545
damages,batch9,rcp45,ACCESS1-0,OECD Env-Growth,2032,SSP3,-94800414961.4104,0.6659494042396545
damages,batch0,rcp45,ACCESS1-0,IIASA GDP,2033,SSP3,-75084010687.55045,0.6873957514762878
damages,batch0,rcp45,ACCESS1-0,OECD Env-Growth,2033,SSP3,-78909713155.41116,0.6873957514762878
damages,batch1,rcp45,ACCESS1-0,IIASA GDP,2033,SSP3,-73600878673.37575,0.6873957514762878
damages,batch1,rcp45,ACCESS1-0,OECD Env-Growth,2033,SSP3,-77277702901.80862,0.6873957514762878
damages,batch10,rcp45,ACCESS1-0,IIASA GDP,2033,SSP3,-72561999666.7962,0.6873957514762878
damages,batch10,rcp45,ACCESS1-0,OECD Env-Growth,2033,SSP3,-76316337244.3993,0.6873957514762878
damages,batch11,rcp45,ACCESS1-0,IIASA GDP,2033,SSP3,-73150664166.93375,0.6873957514762878
damages,batch11,rcp45,ACCESS1-0,OECD Env-Growth,2033,SSP3,-76826114723.67773,0.6873957514762878
damages,batch12,rcp45,ACCESS1-0,IIASA GDP,2033,SSP3,-73935180273.48558,0.6873957514762878
damages,batch12,rcp45,ACCESS1-0,OECD Env-Growth,2033,SSP3,-77631767494.12169,0.6873957514762878
damages,batch13,rcp45,ACCESS1-0,IIASA GDP,2033,SSP3,-74369962770.33018,0.6873957514762878
damages,batch13,rcp45,ACCESS1-0,OECD Env-Growth,2033,SSP3,-78082011458.69514,0.6873957514762878
damages,batch14,rcp45,ACCESS1-0,IIASA GDP,2033,SSP3,-73968219401.1292,0.6873957514762878
damages,batch14,rcp45,ACCESS1-0,OECD Env-Growth,2033,SSP3,-77616110570.84045,0.6873957514762878
damages,batch2,rcp45,ACCESS1-0,IIASA GDP,2033,SSP3,-73996251199.75812,0.6873957514762878
damages,batch2,rcp45,ACCESS1-0,OECD Env-Growth,2033,SSP3,-77808511627.55899,0.6873957514762878
damages,batch3,rcp45,ACCESS1-0,IIASA GDP,2033,SSP3,-74682937204.8216,0.6873957514762878
damages,batch3,rcp45,ACCESS1-0,OECD Env-Growth,2033,SSP3,-78410619488.81905,0.6873957514762878
damages,batch4,rcp45,ACCESS1-0,IIASA GDP,2033,SSP3,-74385603575.40459,0.6873957514762878
damages,batch4,rcp45,ACCESS1-0,OECD Env-Growth,2033,SSP3,-78122296592.56226,0.6873957514762878
damages,batch5,rcp45,ACCESS1-0,IIASA GDP,2033,SSP3,-74307384229.68773,0.6873957514762878
damages,batch5,rcp45,ACCESS1-0,OECD Env-Growth,2033,SSP3,-78088944252.31479,0.6873957514762878
damages,batch6,rcp45,ACCESS1-0,IIASA GDP,2033,SSP3,-73355338481.08763,0.6873957514762878
damages,batch6,rcp45,ACCESS1-0,OECD Env-Growth,2033,SSP3,-77141653765.96889,0.6873957514762878
damages,batch7,rcp45,ACCESS1-0,IIASA GDP,2033,SSP3,-73850982144.82819,0.6873957514762878
damages,batch7,rcp45,ACCESS1-0,OECD Env-Growth,2033,SSP3,-77595770475.86617,0.6873957514762878
damages,batch8,rcp45,ACCESS1-0,IIASA GDP,2033,SSP3,-75097553225.63467,0.6873957514762878
damages,batch8,rcp45,ACCESS1-0,OECD Env-Growth,2033,SSP3,-78859431342.24023,0.6873957514762878
damages,batch9,rcp45,ACCESS1-0,IIASA GDP,2033,SSP3,-73566324229.98396,0.6873957514762878
damages,batch9,rcp45,ACCESS1-0,OECD Env-Growth,2033,SSP3,-77309960928.98845,0.6873957514762878
damages,batch0,rcp45,ACCESS1-0,IIASA GDP,2034,SSP3,-81674277340.28479,0.7048669457435608
damages,batch0,rcp45,ACCESS1-0,OECD Env-Growth,2034,SSP3,-87449748614.46034,0.7048669457435608
damages,batch1,rcp45,ACCESS1-0,IIASA GDP,2034,SSP3,-83367388709.6082,0.7048669457435608
damages,batch1,rcp45,ACCESS1-0,OECD Env-Growth,2034,SSP3,-89372472237.25882,0.7048669457435608
damages,batch10,rcp45,ACCESS1-0,IIASA GDP,2034,SSP3,-83055059316.03108,0.7048669457435608
damages,batch10,rcp45,ACCESS1-0,OECD Env-Growth,2034,SSP3,-89068486013.68251,0.7048669457435608
damages,batch11,rcp45,ACCESS1-0,IIASA GDP,2034,SSP3,-83222087122.93825,0.7048669457435608
