Country,Code,Region,year,Latitude,Inverse Distance to Coast,Malaria Ecology,Ln(Cum Oil & Gas Prod),Ln(Population density),Capital is in Region,GDP pc COUNTRY,GDP pc STATE,Years of Education,Regional lights,Lights Country
Australia,AUS,Tasmania,2005,41.97879,0.041476,0,0,1.93566,0,38383.84,30330.02,12.2983,0.364745,0.2444095
Australia,AUS,Tasmania,2010,41.97879,0.041476,0,0,1.973513,0,41107.48,32601.77,,0.561786,0.3014203
Australia,AUS,Victoria,1953,36.85713,0.0096237,0,0.0014152,2.353408,0,12954.8,13060.02,,,
Australia,AUS,Victoria,1976,36.85713,0.0096237,0,0.0014152,2.823308,0,20123.35,20697.34,9.333752,,
Australia,AUS,Victoria,1990,36.85713,0.0096237,0,0.0014152,2.924299,0,26184.01,24130.89,10.92646,,
Australia,AUS,Victoria,1995,36.85713,0.0096237,0,0.0014152,2.95803,0,29522.16,27102.92,11.49528,1.021229,0.286935
Australia,AUS,Victoria,2000,36.85713,0.0096237,0,0.0014152,3.008398,0,34086.45,31949.48,12.0641,0.977267,0.3112632
Australia,AUS,Victoria,2005,36.85713,0.0096237,0,0.0014152,3.064579,0,38383.84,36017.37,12.63293,0.955815,0.2444095
Australia,AUS,Victoria,2010,36.85713,0.0096237,0,0.0014152,3.141793,0,41107.48,38288.33,,1.348427,0.3014203
Australia,AUS,Western Australia,1953,25.46728,0.0041129,0.323515,0.000762,-1.404843,0,12954.8,13170.02,,,
Australia,AUS,Western Australia,1976,25.46728,0.0041129,0.323515,0.000762,-0.763034,0,20123.35,19715.14,10.76611,,
Australia,AUS,Western Australia,1990,25.46728,0.0041129,0.323515,0.000762,-0.4903663,0,26184.01,31687.74,11.74164,,
Australia,AUS,Western Australia,1995,25.46728,0.0041129,0.323515,0.000762,-0.408571,0,29522.16,38187.9,12.09005,0.207025,0.286935
Australia,AUS,Western Australia,2000,25.46728,0.0041129,0.323515,0.000762,-0.3371973,0,34086.45,42525.9,12.43845,0.2821325,0.3112632
Australia,AUS,Western Australia,2005,25.46728,0.0041129,0.323515,0.000762,-0.2680702,0,38383.84,50579.57,12.78686,0.1648935,0.2444095
Australia,AUS,Western Australia,2010,25.46728,0.0041129,0.323515,0.000762,-0.1463363,0,41107.48,56521.66,,0.198314,0.3014203
Austria,AUT,Burgenland,1961,47.56173,0.0038734,0.004427,0.0000505,4.256603,0,11052.08,6382.457,,,
Austria,AUT,Burgenland,1965,47.56173,0.0038734,0.004427,0.0000505,4.258547,0,12551.23,6922.145,6.595407,,
Austria,AUT,Burgenland,1970,47.56173,0.0038734,0.004427,0.0000505,4.260971,0,15743.32,9170.397,8.59485,,
Austria,AUT,Burgenland,1975,47.56173,0.0038734,0.004427,0.0000505,4.257705,0,18871.67,11237.18,9.250446,,
Austria,AUT,Burgenland,1980,47.56173,0.0038734,0.004427,0.0000505,4.252998,0,22420.51,13739.75,9.570082,,
Austria,AUT,Burgenland,1985,47.56173,0.0038734,0.004427,0.0000505,4.253697,0,24173.8,14621.42,9.798874,,
Austria,AUT,Burgenland,1990,47.56173,0.0038734,0.004427,0.0000505,4.255747,0,27511.8,17402.78,10.00496,,
Austria,AUT,Burgenland,1995,47.56173,0.0038734,0.004427,0.0000505,4.265985,0,29356.42,18592.93,10.22101,2.521828,3.639587
Austria,AUT,Burgenland,2000,47.56173,0.0038734,0.004427,0.0000505,4.278138,0,33625,21525.07,10.43955,3.651263,4.002872
Austria,AUT,Burgenland,2005,47.56173,0.0038734,0.004427,0.0000505,4.287767,0,36151,24269.02,10.3987,3.846773,4.274491
Austria,AUT,Burgenland,2010,47.56173,0.0038734,0.004427,0.0000505,4.306407,0,38585.63,26271.55,,8.561332,7.434616
Austria,AUT,Karnten,1961,46.77616,0.008534,5.00E-06,0,3.95516,0,11052.08,9080.896,,,
Austria,AUT,Karnten,1965,46.77616,0.008534,5.00E-06,0,3.98031,0,12551.23,10377.56,6.826271,,
Austria,AUT,Karnten,1970,46.77616,0.008534,5.00E-06,0,4.010884,0,15743.32,13228.62,9.020934,,
Austria,AUT,Karnten,1975,46.77616,0.008534,5.00E-06,0,4.024016,0,18871.67,15649.9,9.691617,,
Austria,AUT,Karnten,1980,46.77616,0.008534,5.00E-06,0,4.032855,0,22420.51,18569.25,9.981304,,
Austria,AUT,Karnten,1985,46.77616,0.008534,5.00E-06,0,4.043244,0,24173.8,19658.46,10.24462,,
Austria,AUT,Karnten,1990,46.77616,0.008534,5.00E-06,0,4.053929,0,27511.8,22039.16,10.50133,,
Austria,AUT,Karnten,1995,46.77616,0.008534,5.00E-06,0,4.064491,0,29356.42,24748.34,10.71016,2.248529,3.639587
Austria,AUT,Karnten,2000,46.77616,0.008534,5.00E-06,0,4.074941,0,33625,27646.43,10.90701,2.337636,4.002872
Austria,AUT,Karnten,2005,46.77616,0.008534,5.00E-06,0,4.077438,0,36151,30506.7,10.88864,2.296607,4.274491
Austria,AUT,Karnten,2010,46.77616,0.008534,5.00E-06,0,4.074641,0,38585.63,32573.69,,5.128664,7.434616
Austria,AUT,Niederoesterreich,1961,48.27249,0.0032841,0.001284,0.0000195,4.284223,0,11052.08,9787.429,,,
Austria,AUT,Niederoesterreich,1965,48.27249,0.0032841,0.001284,0.0000195,4.297757,0,12551.23,10875.75,6.734788,,
Austria,AUT,Niederoesterreich,1970,48.27249,0.0032841,0.001284,0.0000195,4.31442,0,15743.32,13175.35,8.932285,,
Austria,AUT,Niederoesterreich,1975,48.27249,0.0032841,0.001284,0.0000195,4.319698,0,18871.67,16508.99,9.602943,,
Austria,AUT,Niederoesterreich,1980,48.27249,0.0032841,0.001284,0.0000195,4.322165,0,22420.51,19211.22,9.891891,,
Austria,AUT,Niederoesterreich,1985,48.27249,0.0032841,0.001284,0.0000195,4.335452,0,24173.8,20280.32,10.1767,,
Austria,AUT,Niederoesterreich,1990,48.27249,0.0032841,0.001284,0.0000195,4.351218,0,27511.8,23500.93,10.46048,,
Austria,AUT,Niederoesterreich,1995,48.27249,0.0032841,0.001284,0.0000195,4.373692,0,29356.42,23616.69,10.64806,4.002291,3.639587
Austria,AUT,Niederoesterreich,2000,48.27249,0.0032841,0.001284,0.0000195,4.397365,0,33625,27369.83,10.81159,4.958137,4.002872
Austria,AUT,Niederoesterreich,2005,48.27249,0.0032841,0.001284,0.0000195,4.423459,0,36151,29020.74,10.76508,4.81521,4.274491
Austria,AUT,Niederoesterreich,2010,48.27249,0.0032841,0.001284,0.0000195,4.443645,0,38585.63,31911.85,,9.085441,7.434616
Austria,AUT,Oberoesterreich,1961,48.14216,0.0037778,0.000191,0,4.553374,0,11052.08,10508.23,,,
Austria,AUT,Oberoesterreich,1965,48.14216,0.0037778,0.000191,0,4.587547,0,12551.23,11959.86,6.763553,,
Austria,AUT,Oberoesterreich,1970,48.14216,0.0037778,0.000191,0,4.628684,0,15743.32,15036.08,8.908116,,
Austria,AUT,Oberoesterreich,1975,48.14216,0.0037778,0.000191,0,4.649498,0,18871.67,18379.59,9.525875,,
Austria,AUT,Oberoesterreich,1980,48.14216,0.0037778,0.000191,0,4.665254,0,22420.51,21972.98,9.761932,,
Austria,AUT,Oberoesterreich,1985,48.14216,0.0037778,0.000191,0,4.688321,0,24173.8,24140.24,10.00957,,
Austria,AUT,Oberoesterreich,1990,48.14216,0.0037778,0.000191,0,4.712706,0,27511.8,26366.69,10.26009,,
Austria,AUT,Oberoesterreich,1995,48.14216,0.0037778,0.000191,0,4.730423,0,29356.42,27474.75,10.45361,3.488867,3.639587
Austria,AUT,Oberoesterreich,2000,48.14216,0.0037778,0.000191,0,4.746329,0,33625,32120.2,10.63287,3.647527,4.002872
Austria,AUT,Oberoesterreich,2005,48.14216,0.0037778,0.000191,0,4.765028,0,36151,35306.19,10.54711,4.183522,4.274491
Austria,AUT,Oberoesterreich,2010,48.14216,0.0037778,0.000191,0,4.775885,0,38585.63,38178.78,,7.679345,7.434616
Austria,AUT,Salzburg,1961,47.38583,0.0055433,0,0,3.888464,0,11052.08,11205.89,,,
Austria,AUT,Salzburg,1965,47.38583,0.0055433,0,0,3.952939,0,12551.23,13431.46,6.951733,,
Austria,AUT,Salzburg,1970,47.38583,5.54E-03,0.00E+00,0,4.028093,0,15743.32,17032.86,9.187234,,
Austria,AUT,Salzburg,1975,47.38583,5.54E-03,0.00E+00,0,4.078527,0,18871.67,20644,9.836147,,
Austria,AUT,Salzburg,1980,47.38583,5.54E-03,0.00E+00,0,4.121845,0,22420.51,24795.76,10.08841,,
Austria,AUT,Salzburg,1985,47.38583,5.54E-03,0.00E+00,0,4.16588,0,24173.8,26369.79,10.32259,,
Austria,AUT,Salzburg,1990,47.38583,5.54E-03,0.00E+00,0,4.208658,0,27511.8,30147.4,10.55224,,
Austria,AUT,Salzburg,1995,47.38583,5.54E-03,0.00E+00,0,4.243966,0,29356.42,34017.08,10.706,3.129923,3.639587
Austria,AUT,Salzburg,2000,47.38583,5.54E-03,0.00E+00,0,4.276682,0,33625,38003.32,10.84079,3.416072,4.002872
Austria,AUT,Salzburg,2005,47.38583,5.54E-03,0.00E+00,0,4.299317,0,36151,40429.57,10.8222,3.977374,4.274491
Austria,AUT,Salzburg,2010,47.38583,5.54E-03,0.00E+00,0,4.314507,0,38585.63,44360.83,,6.301426,7.434616
Austria,AUT,Steiermark,1961,47.27858,5.29E-03,6.19E-04,0.0000423,4.237965,0,11052.08,9386.527,,,
Austria,AUT,Steiermark,1965,47.27858,5.29E-03,6.19E-04,0.0000423,4.257858,0,12551.23,10128.51,6.832081,,
Austria,AUT,Steiermark,1970,47.27858,0.0052937,0.000619,0.0000423,4.282182,0,15743.32,12487.59,8.975418,,
Austria,AUT,Steiermark,1975,47.27858,0.0052937,0.000619,0.0000423,4.284128,0,18871.67,15386.67,9.599681,,
Austria,AUT,Steiermark,1980,47.27858,0.0052937,0.000619,0.0000423,4.280556,0,22420.51,18317.69,9.844175,,
Austria,AUT,Steiermark,1985,47.27858,0.0052937,0.000619,0.0000423,4.279231,0,24173.8,19493.65,10.1104,,
Austria,AUT,Steiermark,1990,47.27858,0.0052937,0.000619,0.0000423,4.27847,0,27511.8,21887.53,10.38206,,
Austria,AUT,Steiermark,1995,47.27858,0.0052937,0.000619,0.0000423,4.277839,0,29356.42,24574.85,10.5916,2.911348,3.639587
Austria,AUT,Steiermark,2000,47.27858,0.0052937,0.000619,0.0000423,4.27724,0,33625,28402.5,10.78561,3.175333,4.002872
Austria,AUT,Steiermark,2005,47.27858,0.0052937,0.000619,0.0000423,4.290373,0,36151,31133.28,10.75942,3.275696,4.274491
Austria,AUT,Steiermark,2010,47.27858,0.0052937,0.000619,0.0000423,4.299877,0,38585.63,33461.94,,6.465585,7.434616
Austria,AUT,Tirol,1961,47.19232,0.0053821,1.45E-19,0,3.614607,0,11052.08,10275.55,,,
Austria,AUT,Tirol,1965,47.19232,0.0053821,1.45E-19,0,3.682731,0,12551.23,12420.23,6.933723,,
Austria,AUT,Tirol,1970,47.19232,0.0053821,1.45E-19,0,3.761837,0,15743.32,15649.14,9.078695,,
Austria,AUT,Tirol,1975,47.19232,0.0053821,1.45E-19,0,3.807451,0,18871.67,18950.27,9.688185,,
Austria,AUT,Tirol,1980,47.19232,0.0053821,1.45E-19,0,3.844333,0,22420.51,22674.33,9.913803,,
Austria,AUT,Tirol,1985,47.19232,0.0053821,1.45E-19,0,3.881602,0,24173.8,24370.78,10.1543,,
Austria,AUT,Tirol,1990,47.19232,0.0053821,1.45E-19,0,3.917941,0,27511.8,27451.91,10.39851,,
Austria,AUT,Tirol,1995,47.19232,0.0053821,1.45E-19,0,3.951371,0,29356.42,29536.36,10.5751,3.602817,3.639587
Austria,AUT,Tirol,2000,47.19232,0.0053821,1.45E-19,0,3.983322,0,33625,34172.99,10.73477,3.591992,4.002872
Austria,AUT,Tirol,2005,47.19232,0.0053821,1.45E-19,0,4.016019,0,36151,37762.49,10.69158,4.382776,4.274491
Austria,AUT,Tirol,2010,47.19232,0.0053821,1.45E-19,0,4.040772,0,38585.63,40013.63,,6.65382,7.434616
Austria,AUT,Vorarlberg,1961,47.24352,0.0042413,6.07E-07,0,4.484288,0,11052.08,11654.67,,,
Austria,AUT,Vorarlberg,1965,47.24352,0.0042413,6.07E-07,0,4.570317,0,12551.23,13596.78,6.793321,,
Austria,AUT,Vorarlberg,1970,47.24352,0.0042413,6.07E-07,0,4.668388,0,15743.32,16513.77,8.8556,,
Austria,AUT,Vorarlberg,1975,47.24352,0.0042413,6.07E-07,0,4.726528,0,18871.67,20020.14,9.464982,,
Austria,AUT,Vorarlberg,1980,47.24352,0.0042413,6.07E-07,0,4.773953,0,22420.51,24484.33,9.711139,,
Austria,AUT,Vorarlberg,1985,47.24352,0.0042413,6.07E-07,0,4.817077,0,24173.8,24900.24,9.954592,,
Austria,AUT,Vorarlberg,1990,47.24352,0.0042413,6.07E-07,0,4.8579,0,27511.8,28045.42,10.19737,,
Austria,AUT,Vorarlberg,1995,47.24352,0.0042413,6.07E-07,0,4.889272,0,29356.42,30056.87,10.3741,6.647445,3.639587
Austria,AUT,Vorarlberg,2000,47.24352,0.0042413,6.07E-07,0,4.917777,0,33625,34738.13,10.53431,5.780274,4.002872
Austria,AUT,Vorarlberg,2005,47.24352,0.0042413,6.07E-07,0,4.952257,0,36151,37571.38,10.44151,7.260975,4.274491
Austria,AUT,Vorarlberg,2010,47.24352,0.0042413,6.07E-07,0,4.975136,0,38585.63,40940.02,,6.425902,7.434616
Austria,AUT,Wien,1961,48.22556,0.0031815,0.004921,0,8.169278,1,11052.08,15143.8,,,
Austria,AUT,Wien,1965,48.22556,0.0031815,0.004921,0,8.167389,1,12551.23,17445.91,7.300121,,
Austria,AUT,Wien,1970,48.22556,0.0031815,0.004921,0,8.165022,1,15743.32,22409.33,9.798697,,
Austria,AUT,Wien,1975,48.22556,0.0031815,0.004921,0,8.142443,1,18871.67,25681.69,10.4063,,
Austria,AUT,Wien,1980,48.22556,0.0031815,0.004921,0,8.114105,1,22420.51,30607.68,10.54116,,
Austria,AUT,Wien,1985,48.22556,0.0031815,0.004921,0,8.110559,1,24173.8,33877.27,10.70592,,
Austria,AUT,Wien,1990,48.22556,0.0031815,0.004921,0,8.113324,1,27511.8,39472.04,10.87816,,
Austria,AUT,Wien,1995,48.22556,0.0031815,0.004921,0,8.116542,1,29356.42,42086.46,11.00158,48.71637,3.639587
Austria,AUT,Wien,2000,48.22556,0.0031815,0.004921,0,8.119864,1,33625,47543.32,11.11279,50.94546,4.002872
Austria,AUT,Wien,2005,48.22556,0.0031815,0.004921,0,8.176272,1,36151,49006.98,11.07228,49.37917,4.274491
Austria,AUT,Wien,2010,48.22556,0.0031815,0.004921,0,8.219707,1,38585.63,49943.07,,50.06529,7.434616
Bangladesh,BGD,Barisal,1982,22.69239,0.1089675,8.528919,1.07E-06,7.035212,0,645.053,633.0722,2.529046,,
Bangladesh,BGD,Barisal,1995,22.69239,0.1089675,8.528919,1.07E-06,7.200452,0,818.4793,670.1119,3.75559,,
Bangladesh,BGD,Barisal,1999,22.69239,1.09E-01,8.53E+00,1.07E-06,7.232221,0,889.7687,742.2538,4.132988,,
Bangladesh,BGD,Barisal,2005,22.69239,1.09E-01,8.53E+00,1.07E-06,7.382465,0,1085.531,811.992,,,
Bangladesh,BGD,Bogra,1982,24.89436,6.21E-03,5.01E+00,0,6.582626,0,645.053,610.4449,2.138564,,
Bangladesh,BGD,Bogra,1995,24.89436,6.21E-03,5.01E+00,0,6.835634,0,818.4793,666.4679,3.174844,,
Bangladesh,BGD,Bogra,1999,24.89436,6.21E-03,5.01E+00,0,6.881801,0,889.7687,754.6669,3.493699,,
Bangladesh,BGD,Bogra,2005,24.89436,6.21E-03,5.01E+00,0,7.031633,0,1085.531,891.9819,,,
Bangladesh,BGD,Chittagong,1982,22.13474,1.35E-01,2.73E+00,7.32E-06,6.732808,0,645.053,953.1336,2.645869,,
Bangladesh,BGD,Chittagong,1995,22.13474,1.35E-01,2.73E+00,7.32E-06,7.006878,0,818.4793,1165.775,4.049727,,
Bangladesh,BGD,Chittagong,1999,22.13474,1.35E-01,2.73E+00,7.32E-06,7.093533,0,889.7687,1233.992,4.481683,,
Bangladesh,BGD,Chittagong,2005,22.13474,1.35E-01,2.73E+00,7.32E-06,7.204215,0,1085.531,1520.118,,,
Bangladesh,BGD,Chittagong H.T.,1982,22.54976,2.67E-02,2.83E+00,0.000031,4.095348,0,645.053,2853.006,1.820335,,
Bangladesh,BGD,Chittagong H.T.,1995,22.54976,2.67E-02,2.83E+00,0.000031,4.438327,0,818.4793,980.9568,2.785156,,
Bangladesh,BGD,Chittagong H.T.,1999,22.54976,2.67E-02,2.83E+00,0.000031,4.55859,0,889.7687,795.1441,3.082024,,
Bangladesh,BGD,Chittagong H.T.,2005,22.54976,2.67E-02,2.83E+00,0.000031,4.690625,0,1085.531,759.8953,,,
Bangladesh,BGD,Comilla,1982,23.54824,3.77E-02,7.75E+00,1.11E-06,6.969848,0,645.053,548.3018,1.948095,,
Bangladesh,BGD,Comilla,1995,23.54824,3.77E-02,7.75E+00,1.11E-06,7.177267,0,818.4793,642.9423,3.291235,,
Bangladesh,BGD,Comilla,1999,23.54824,3.77E-02,7.75E+00,1.11E-06,7.225141,0,889.7687,685.1568,3.704509,,
Bangladesh,BGD,Comilla,2005,23.54824,3.77E-02,7.75E+00,1.11E-06,7.306067,0,1085.531,826.4491,,,
Bangladesh,BGD,Dhaka,1982,23.86649,2.74E-02,8.39E+00,0,7.215218,1,645.053,701.1181,3.00683,,
Bangladesh,BGD,Dhaka,1995,23.86649,2.74E-02,8.39E+00,0,7.575315,1,818.4793,1477.807,4.433062,,
Bangladesh,BGD,Dhaka,1999,23.86649,2.74E-02,8.39E+00,0,7.676891,1,889.7687,1551.266,4.871902,,
Bangladesh,BGD,Dhaka,2005,23.86649,2.74E-02,8.39E+00,0,7.860177,1,1085.531,1829.804,,,
Bangladesh,BGD,Dinajpur,1982,25.86533,0.0036358,2.453586,0,6.197949,0,645.053,581.587,1.98936,,
Bangladesh,BGD,Dinajpur,1995,25.86533,0.0036358,2.453586,0,6.461575,0,818.4793,707.8525,2.858744,,
Bangladesh,BGD,Dinajpur,1999,25.86533,0.0036358,2.453586,0,6.526045,0,889.7687,777.0195,3.126247,,
Bangladesh,BGD,Dinajpur,2005,25.86533,0.0036358,2.453586,0,6.61267,0,1085.531,926.9421,,,
Bangladesh,BGD,Faridpur,1982,23.34254,0.0410376,9.015245,0,6.535893,0,645.053,539.7756,1.719088,,
Bangladesh,BGD,Faridpur,1995,23.34254,0.0410376,9.015245,0,6.700692,0,818.4793,597.1685,2.92259,,
Bangladesh,BGD,Faridpur,1999,23.34254,0.0410376,9.015245,0,6.747231,0,889.7687,662.8352,3.292899,,
Bangladesh,BGD,Faridpur,2005,23.34254,0.0410376,9.015245,0,6.792693,0,1085.531,776.4104,,,
Bangladesh,BGD,Jamalpur,1982,25.01722,0.0061573,4.653865,0,6.605058,0,645.053,671.7681,1.59989,,
Bangladesh,BGD,Jamalpur,1995,25.01722,0.0061573,4.653865,0,6.836895,0,818.4793,611.4189,2.200866,,
Bangladesh,BGD,Jamalpur,1999,25.01722,0.0061573,4.653865,0,6.883085,0,889.7687,690.2007,2.385782,,
Bangladesh,BGD,Jamalpur,2005,25.01722,0.0061573,4.653865,0,6.764244,0,1085.531,1024.384,,,
Bangladesh,BGD,Jessore,1982,23.26942,0.0164528,5.783579,0,6.443253,0,645.053,538.7919,1.615685,,
Bangladesh,BGD,Jessore,1995,23.26942,0.0164528,5.783579,0,6.66831,0,818.4793,766.9731,3.082671,,
Bangladesh,BGD,Jessore,1999,23.26942,0.0164528,5.783579,0,6.723272,0,889.7687,836.954,3.534052,,
Bangladesh,BGD,Jessore,2005,23.26942,0.0164528,5.783579,0,6.678404,0,1085.531,1162.674,,,
Bangladesh,BGD,Khulna,1982,22.40165,0.0461865,9.092394,4.35E-06,6.043113,0,645.053,731.4517,2.689176,,
Bangladesh,BGD,Khulna,1995,22.40165,0.0461865,9.092394,4.35E-06,6.236824,0,818.4793,858.1833,3.879338,,
Bangladesh,BGD,Khulna,1999,22.40165,0.0461865,9.092394,4.35E-06,6.29174,0,889.7687,950.7,4.245542,,
Bangladesh,BGD,Khulna,2005,22.40165,0.0461865,9.092394,4.35E-06,6.31727,0,1085.531,1257.261,,,
Bangladesh,BGD,Kushtia,1982,23.79689,0.0116887,4.770547,0,6.471242,0,645.053,557.8119,1.648404,,
Bangladesh,BGD,Kushtia,1995,23.79689,0.0116887,4.770547,0,6.723814,0,818.4793,730.2067,2.690612,,
Bangladesh,BGD,Kushtia,1999,23.79689,0.0116887,4.770547,0,6.7927,0,889.7687,789.4054,3.011291,,
Bangladesh,BGD,Kushtia,2005,23.79689,0.0116887,4.770547,0,6.871396,0,1085.531,900.2789,,,
Bangladesh,BGD,Mymensingh,1982,24.66312,0.008351,6.049193,0,6.543689,0,645.053,578.6355,1.508565,,
Bangladesh,BGD,Mymensingh,1995,24.66312,8.35E-03,6.05E+00,0,6.771269,0,818.4793,676.3439,2.514019,,
Bangladesh,BGD,Mymensingh,1999,24.66312,8.35E-03,6.05E+00,0,6.821219,0,889.7687,736.1094,2.823389,,
Bangladesh,BGD,Mymensingh,2005,24.66312,8.35E-03,6.05E+00,0,6.89596,0,1085.531,833.3972,,,
Bangladesh,BGD,Noakhali,1982,22.80039,1.01E-01,5.73E+00,4.41E-06,6.699354,0,645.053,536.1684,2.245274,,
Bangladesh,BGD,Noakhali,1995,22.80039,1.01E-01,5.73E+00,4.41E-06,6.928099,0,818.4793,642.8266,3.644813,,
Bangladesh,BGD,Noakhali,1999,22.80039,1.01E-01,5.73E+00,4.41E-06,6.982256,0,889.7687,701.2477,4.07544,,
Bangladesh,BGD,Noakhali,2005,22.80039,1.01E-01,5.73E+00,4.41E-06,7.078626,0,1085.531,792.7286,,,
Bangladesh,BGD,Pabna,1982,24.22925,0.0108085,6.981871,0,6.582307,0,645.053,516.8204,2.205131,,
Bangladesh,BGD,Pabna,1995,24.22925,0.0108085,6.981871,0,6.824342,0,818.4793,720.6957,2.958428,,
Bangladesh,BGD,Pabna,1999,24.22925,0.0108085,6.981871,0,6.884075,0,889.7687,784.6776,3.190212,,
Bangladesh,BGD,Pabna,2005,24.22925,0.0108085,6.981871,0,6.972478,0,1085.531,1046.393,,,
Bangladesh,BGD,Patuakhali,1982,22.22114,0.2505218,6.81638,0.0000103,5.819024,0,645.053,705.873,3.328913,,
Bangladesh,BGD,Patuakhali,1995,22.22114,0.2505218,6.81638,0.0000103,5.963663,0,818.4793,800.617,3.838241,,
Bangladesh,BGD,Patuakhali,1999,22.22114,0.2505218,6.81638,0.0000103,6.010704,0,889.7687,867.0579,3.994957,,
Bangladesh,BGD,Patuakhali,2005,22.22114,2.51E-01,6.82E+00,0.0000103,6.053873,0,1085.531,1027.388,,,
Bangladesh,BGD,Rajshahi,1982,24.6517,6.41E-03,3.95E+00,0,6.345967,0,645.053,519.7718,2.01006,,
Bangladesh,BGD,Rajshahi,1995,24.6517,6.41E-03,3.95E+00,0,6.605942,0,818.4793,700.303,3.037357,,
Bangladesh,BGD,Rajshahi,1999,24.6517,6.41E-03,3.95E+00,0,6.663129,0,889.7687,781.6432,3.353448,,
Bangladesh,BGD,Rajshahi,2005,24.6517,6.41E-03,3.95E+00,0,6.737909,0,1085.531,982.3217,,,
Bangladesh,BGD,Rangpur,1982,25.71988,4.06E-03,3.54E+00,0,6.536447,0,645.053,524.8547,2.016541,,
Bangladesh,BGD,Rangpur,1995,25.71988,4.06E-03,3.54E+00,0,6.776841,0,818.4793,607.8945,2.708911,,
Bangladesh,BGD,Rangpur,1999,25.71988,4.06E-03,3.54E+00,0,6.829219,0,889.7687,681.433,2.921948,,
Bangladesh,BGD,Rangpur,2005,25.71988,4.06E-03,3.54E+00,0,6.908268,0,1085.531,810.9755,,,
Bangladesh,BGD,Sylhet,1982,24.71693,7.17E-03,3.57E+00,2.49E-06,6.140007,0,645.053,709.1524,1.309235,,
Bangladesh,BGD,Sylhet,1995,24.71693,7.17E-03,3.57E+00,2.49E-06,6.366766,0,818.4793,666.0327,2.468652,,
Bangladesh,BGD,Sylhet,1999,24.71693,7.17E-03,3.57E+00,2.49E-06,6.429674,0,889.7687,726.571,2.825396,,
Bangladesh,BGD,Sylhet,2005,24.71693,7.17E-03,3.57E+00,2.49E-06,6.554374,0,1085.531,849.1794,,,
Bangladesh,BGD,Tangail,1982,24.35574,1.10E-02,6.87E+00,0,6.585472,0,645.053,643.0742,1.88107,,
Bangladesh,BGD,Tangail,1995,24.35574,1.10E-02,6.87E+00,0,6.806438,0,818.4793,604.1114,2.800207,,
Bangladesh,BGD,Tangail,1999,24.35574,1.10E-02,6.87E+00,0,6.84268,0,889.7687,677.0544,3.083018,,
Bangladesh,BGD,Tangail,2005,24.35574,1.10E-02,6.87E+00,0,6.897823,0,1085.531,859.9932,,,
Belgium,BEL,Prov. Antwerpen,1960,51.22967,3.58E-02,3.40E-05,0.0000979,6.209548,0,10164.39,10799.16,,,
Belgium,BEL,Prov. Antwerpen,1965,51.22967,3.58E-02,3.40E-05,0.0000979,6.246037,0,12636.68,13575.94,7.166235,,
Belgium,BEL,Prov. Antwerpen,1968,51.22967,3.58E-02,3.40E-05,0.0000979,6.265879,0,13895.46,15760.09,7.540306,,
Belgium,BEL,Prov. Antwerpen,1995,51.22967,3.58E-02,3.40E-05,0.0000979,6.339324,0,27822.91,32670.67,10.90693,40.91784,27.8504
Belgium,BEL,Prov. Antwerpen,2000,51.22967,0.0357942,0.000034,0.0000979,6.34865,0,31678.43,37226.73,11.53038,41.4806,26.94831
Belgium,BEL,Prov. Antwerpen,2005,51.22967,0.0357942,0.000034,0.0000979,6.368457,0,33892.68,40030.93,,35.34634,22.54342
Belgium,BEL,Prov. Antwerpen,2010,51.22967,0.0357942,0.000034,0.0000979,6.408211,0,35558.52,40914.75,,18.64852,14.70694
Belgium,BEL,Prov. Brabant,1960,50.80509,0.017477,0.000033,0,6.370852,1,10164.39,12974.11,,,
Belgium,BEL,Prov. Brabant,1965,50.80509,0.017477,0.000033,0,6.41985,1,12636.68,15979.92,7.505503,,
Belgium,BEL,Prov. Brabant,1968,50.80509,0.017477,0.000033,0,6.448975,1,13895.46,17422.24,7.904013,,
Belgium,BEL,Prov. Brabant,1995,50.80509,0.017477,0.000033,0,6.515903,1,27822.91,39085.91,11.4906,40.38863,27.8504
Belgium,BEL,Prov. Brabant,2000,50.80509,1.75E-02,3.30E-05,0,6.533508,1,31678.43,45222.73,12.15479,39.27337,26.94831
Belgium,BEL,Prov. Brabant,2005,50.80509,1.75E-02,3.30E-05,0,6.569184,1,33892.68,48273.01,,32.98324,22.54342
Belgium,BEL,Prov. Brabant,2010,50.80509,1.75E-02,3.30E-05,0,6.624773,1,35558.52,50248.56,,18.7357,14.70694
Belgium,BEL,Prov. Hainaut,1960,50.46965,1.10E-02,7.00E-06,0,5.80056,0,10164.39,9228.59,,,
Belgium,BEL,Prov. Hainaut,1965,50.46965,1.10E-02,7.00E-06,0,5.820448,0,12636.68,10980.77,7.029758,,
